[18:21:31] FileCore: some sussy error
[18:22:58] FileCore: some sussy error
[18:24:23] FileCore: some sussy error
[18:26:19] FileCore: some sussy error
[18:32:53] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:13:42] FileCore: sus
[19:13:42] FileCore: Loaded Game Framework
[19:24:46] FileCore: sus
[19:24:46] FileCore: Loaded Game Framework
[19:47:28] FileCore: sus
[19:47:28] FileCore: Loaded Game Framework
[19:52:41] FileCore: sus
[19:52:41] FileCore: Loaded Game Framework
[19:52:49] FileCore: sus
[19:52:49] FileCore: Loaded Game Framework
[19:52:53] FileCore: sus
[19:52:53] FileCore: Loaded Game Framework
[19:55:11] FileCore: sus
[19:55:58] FileCore: Loaded Game Framework
[20:12:57] FileCore: app
[20:12:57] FileCore: Loaded Game Framework
[20:15:09] FileCore: app
[20:15:09] FileCore: Loaded Game Framework
[20:17:59] FileCore: Started App
[20:17:59] FileCore: Loaded Game Framework
[20:18:46] FileCore: Started App
[20:18:47] FileCore: Loaded Game Framework
[20:18:47] FileCore: Loaded Project
[20:24:12] FileCore: Created Random Class
[20:24:12] FileCore: Started App, random = 0.971042
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Log Test
[23:07:14] FileCore: Time : 0.199693
[23:07:14] FileCore: Loaded Project, random = 0.245799
[23:07:44] FileCore: Created Random Class
[23:07:44] FileCore: Loaded Game Framework, random = 0.425644
[23:07:44] FileCore: Time : 0.001853
[23:07:44] FileCore: Loaded Project, random = 0.530196
[23:08:31] FileCore: Created Random Class
[23:08:31] FileCore: Loaded Game Framework, random = 0.748301
[23:08:31] FileCore: Time : 0.000007
[23:08:31] FileCore: Loaded Project, random = 0.957782
[23:08:47] FileCore: Created Random Class
[23:08:47] FileCore: Loaded Game Framework, random = 0.138984
[23:08:47] FileCore: Time : 0.000009
[23:08:47] FileCore: Loaded Project, random = 0.866597
[23:09:00] FileCore: Created Random Class
[23:09:00] FileCore: Loaded Game Framework, random = 0.707078
[23:09:00] FileCore: Time : 0.000175
[23:09:01] FileCore: Loaded Project, random = 0.332344
[23:10:29] FileCore: Created Random Class
[23:10:29] FileCore: Loaded Game Framework, random = 0.020423
[23:10:29] FileCore: Rand : 0.008098
[23:10:29] FileCore: Rand : 0.937391
[23:10:29] FileCore: Rand : 0.180604
[23:10:29] FileCore: Rand : 0.127340
[23:10:29] FileCore: Rand : 0.025354
[23:10:29] FileCore: Rand : 0.018407
[23:10:29] FileCore: Rand : 0.461660
[23:10:29] FileCore: Rand : 0.224228
[23:10:29] FileCore: Rand : 0.993319
[23:10:29] FileCore: Rand : 0.267484
[23:10:29] FileCore: Rand : 0.737311
[23:10:29] FileCore: Rand : 0.677337
[23:10:29] FileCore: Rand : 0.635405
[23:10:29] FileCore: Rand : 0.917827
[23:10:29] FileCore: Rand : 0.527564
[23:10:29] FileCore: Rand : 0.750684
[23:10:29] FileCore: Rand : 0.463232
[23:10:29] FileCore: Rand : 0.945919
[23:10:29] FileCore: Rand : 0.877271
[23:10:29] FileCore: Rand : 0.191724
[23:10:29] FileCore: Rand : 0.557738
[23:10:29] FileCore: Rand : 0.796568
[23:10:29] FileCore: Rand : 0.662660
[23:10:29] FileCore: Rand : 0.625587
[23:10:29] FileCore: Rand : 0.415872
[23:10:29] FileCore: Rand : 0.832119
[23:10:29] FileCore: Rand : 0.188612
[23:10:29] FileCore: Rand : 0.449922
[23:10:29] FileCore: Rand : 0.188928
[23:10:29] FileCore: Rand : 0.288339
[23:10:29] FileCore: Rand : 0.389952
[23:10:29] FileCore: Rand : 0.679128
[23:10:29] FileCore: Rand : 0.808383
[23:10:29] FileCore: Rand : 0.477009
[23:10:29] FileCore: Rand : 0.933188
[23:10:29] FileCore: Rand : 0.061471
[23:10:29] FileCore: Rand : 0.864185
[23:10:29] FileCore: Rand : 0.332633
[23:10:29] FileCore: Rand : 0.826048
[23:10:29] FileCore: Rand : 0.342036
[23:10:29] FileCore: Rand : 0.976007
[23:10:29] FileCore: Rand : 0.311401
[23:10:29] FileCore: Rand : 0.924560
[23:10:29] FileCore: Rand : 0.584628
[23:10:29] FileCore: Rand : 0.315098
[23:10:29] FileCore: Rand : 0.741684
[23:10:29] FileCore: Rand : 0.296782
[23:10:29] FileCore: Rand : 0.503262
[23:10:29] FileCore: Rand : 0.234874
[23:10:29] FileCore: Rand : 0.419010
[23:10:29] FileCore: Rand : 0.992999
[23:10:29] FileCore: Rand : 0.312675
[23:10:29] FileCore: Rand : 0.862328
[23:10:29] FileCore: Rand : 0.039760
[23:10:29] FileCore: Rand : 0.484739
[23:10:29] FileCore: Rand : 0.034086
[23:10:29] FileCore: Rand : 0.813792
[23:10:29] FileCore: Rand : 0.495062
[23:10:29] FileCore: Rand : 0.620901
[23:10:29] FileCore: Rand : 0.285623
[23:10:29] FileCore: Rand : 0.234105
[23:10:29] FileCore: Rand : 0.782945
[23:10:29] FileCore: Rand : 0.735301
[23:10:29] FileCore: Rand : 0.942843
[23:10:29] FileCore: Rand : 0.357777
[23:10:29] FileCore: Rand : 0.067217
[23:10:29] FileCore: Rand : 0.389100
[23:10:29] FileCore: Rand : 0.514105
[23:10:29] FileCore: Rand : 0.705200
[23:10:29] FileCore: Rand : 0.169545
[23:10:29] FileCore: Rand : 0.648898
[23:10:29] FileCore: Rand : 0.768173
[23:10:29] FileCore: Rand : 0.446935
[23:10:29] FileCore: Rand : 0.281366
[23:10:29] FileCore: Rand : 0.851530
[23:10:29] FileCore: Rand : 0.427747
[23:10:29] FileCore: Rand : 0.093411
[23:10:29] FileCore: Rand : 0.790586
[23:10:29] FileCore: Rand : 0.427893
[23:10:29] FileCore: Rand : 0.969761
[23:10:29] FileCore: Rand : 0.668491
[23:10:29] FileCore: Rand : 0.223083
[23:10:29] FileCore: Rand : 0.269944
[23:10:29] FileCore: Rand : 0.600663
[23:10:29] FileCore: Rand : 0.493287
[23:10:29] FileCore: Rand : 0.403339
[23:10:29] FileCore: Rand : 0.714265
[23:10:29] FileCore: Rand : 0.324905
[23:10:29] FileCore: Rand : 0.900327
[23:10:29] FileCore: Rand : 0.832680
[23:10:29] FileCore: Rand : 0.201423
[23:10:29] FileCore: Rand : 0.562218
[23:10:29] FileCore: Rand : 0.393668
[23:10:29] FileCore: Rand : 0.487926
[23:10:29] FileCore: Rand : 0.086443
[23:10:29] FileCore: Rand : 0.219621
[23:10:29] FileCore: Rand : 0.855323
[23:10:29] FileCore: Rand : 0.306559
[23:10:29] FileCore: Rand : 0.184936
[23:10:29] FileCore: Rand : 0.253892
[23:10:29] FileCore: Rand : 0.259459
[23:10:29] FileCore: Rand : 0.197073
[23:10:29] FileCore: Rand : 0.358573
[23:10:29] FileCore: Rand : 0.038295
[23:10:29] FileCore: Rand : 0.456171
[23:10:29] FileCore: Rand : 0.760763
[23:10:29] FileCore: Rand : 0.649106
[23:10:29] FileCore: Rand : 0.575768
[23:10:29] FileCore: Rand : 0.370204
[23:10:29] FileCore: Rand : 0.427514
[23:10:29] FileCore: Rand : 0.671104
[23:10:29] FileCore: Rand : 0.588135
[23:10:29] FileCore: Rand : 0.363080
[23:10:29] FileCore: Rand : 0.734298
[23:10:29] FileCore: Rand : 0.783729
[23:10:29] FileCore: Rand : 0.035584
[23:10:29] FileCore: Rand : 0.682739
[23:10:29] FileCore: Rand : 0.514952
[23:10:29] FileCore: Rand : 0.604105
[23:10:29] FileCore: Rand : 0.489787
[23:10:29] FileCore: Rand : 0.034018
[23:10:29] FileCore: Rand : 0.713368
[23:10:29] FileCore: Rand : 0.410121
[23:10:29] FileCore: Rand : 0.896526
[23:10:29] FileCore: Rand : 0.023958
[23:10:29] FileCore: Rand : 0.054803
[23:10:29] FileCore: Rand : 0.829205
[23:10:29] FileCore: Rand : 0.586823
[23:10:29] FileCore: Rand : 0.175822
[23:10:29] FileCore: Rand : 0.226500
[23:10:29] FileCore: Rand : 0.341413
[23:10:29] FileCore: Rand : 0.946425
[23:10:29] FileCore: Rand : 0.946963
[23:10:29] FileCore: Rand : 0.125406
[23:10:29] FileCore: Rand : 0.846197
[23:10:29] FileCore: Rand : 0.726041
[23:10:29] FileCore: Rand : 0.421706
[23:10:29] FileCore: Rand : 0.205447
[23:10:29] FileCore: Rand : 0.040313
[23:10:29] FileCore: Rand : 0.857187
[23:10:29] FileCore: Rand : 0.318180
[23:10:29] FileCore: Rand : 0.754318
[23:10:29] FileCore: Rand : 0.157211
[23:10:29] FileCore: Rand : 0.430260
[23:10:29] FileCore: Rand : 0.034407
[23:10:29] FileCore: Rand : 0.484236
[23:10:29] FileCore: Rand : 0.515118
[23:10:29] FileCore: Rand : 0.384326
[23:10:29] FileCore: Rand : 0.115830
[23:10:29] FileCore: Rand : 0.541145
[23:10:29] FileCore: Rand : 0.785586
[23:10:29] FileCore: Rand : 0.785239
[23:10:29] FileCore: Rand : 0.386851
[23:10:29] FileCore: Rand : 0.302125
[23:10:29] FileCore: Rand : 0.951520
[23:10:29] FileCore: Rand : 0.273646
[23:10:29] FileCore: Rand : 0.072167
[23:10:29] FileCore: Rand : 0.173123
[23:10:29] FileCore: Rand : 0.249855
[23:10:29] FileCore: Rand : 0.774387
[23:10:29] FileCore: Rand : 0.981907
[23:10:29] FileCore: Rand : 0.458156
[23:10:29] FileCore: Rand : 0.092766
[23:10:29] FileCore: Rand : 0.010923
[23:10:29] FileCore: Rand : 0.011043
[23:10:29] FileCore: Rand : 0.573301
[23:10:29] FileCore: Rand : 0.855228
[23:10:29] FileCore: Rand : 0.701820
[23:10:29] FileCore: Rand : 0.787431
[23:10:29] FileCore: Rand : 0.252925
[23:10:29] FileCore: Rand : 0.237038
[23:10:29] FileCore: Rand : 0.107051
[23:10:29] FileCore: Rand : 0.109242
[23:10:29] FileCore: Rand : 0.944381
[23:10:29] FileCore: Rand : 0.184888
[23:10:29] FileCore: Rand : 0.259045
[23:10:29] FileCore: Rand : 0.149351
[23:10:29] FileCore: Rand : 0.696400
[23:10:29] FileCore: Rand : 0.861024
[23:10:29] FileCore: Rand : 0.073594
[23:10:29] FileCore: Rand : 0.398118
[23:10:29] FileCore: Rand : 0.536757
[23:10:29] FileCore: Rand : 0.720383
[23:10:29] FileCore: Rand : 0.450410
[23:10:29] FileCore: Rand : 0.686836
[23:10:29] FileCore: Rand : 0.601607
[23:10:29] FileCore: Rand : 0.155878
[23:10:29] FileCore: Rand : 0.845503
[23:10:29] FileCore: Rand : 0.115996
[23:10:29] FileCore: Rand : 0.783870
[23:10:29] FileCore: Rand : 0.727704
[23:10:29] FileCore: Rand : 0.779795
[23:10:29] FileCore: Rand : 0.528612
[23:10:29] FileCore: Rand : 0.818395
[23:10:29] FileCore: Rand : 0.301395
[23:10:29] FileCore: Rand : 0.082861
[23:10:29] FileCore: Rand : 0.679349
[23:10:29] FileCore: Rand : 0.309513
[23:10:29] FileCore: Rand : 0.354744
[23:10:29] FileCore: Rand : 0.256207
[23:10:29] FileCore: Rand : 0.054679
[23:10:29] FileCore: Rand : 0.133735
[23:10:29] FileCore: Rand : 0.376908
[23:10:29] FileCore: Rand : 0.514260
[23:10:29] FileCore: Rand : 0.630068
[23:10:29] FileCore: Rand : 0.971192
[23:10:29] FileCore: Rand : 0.671153
[23:10:29] FileCore: Rand : 0.107795
[23:10:29] FileCore: Rand : 0.870889
[23:10:29] FileCore: Rand : 0.121696
[23:10:29] FileCore: Rand : 0.944192
[23:10:29] FileCore: Rand : 0.661182
[23:10:29] FileCore: Rand : 0.374381
[23:10:29] FileCore: Rand : 0.285648
[23:10:29] FileCore: Rand : 0.499107
[23:10:29] FileCore: Rand : 0.626504
[23:10:29] FileCore: Rand : 0.468926
[23:10:29] FileCore: Rand : 0.448258
[23:10:29] FileCore: Rand : 0.992262
[23:10:29] FileCore: Rand : 0.651797
[23:10:29] FileCore: Rand : 0.258957
[23:10:29] FileCore: Rand : 0.626839
[23:10:29] FileCore: Rand : 0.081257
[23:10:29] FileCore: Rand : 0.659155
[23:10:29] FileCore: Rand : 0.231148
[23:10:29] FileCore: Rand : 0.507162
[23:10:29] FileCore: Rand : 0.984712
[23:10:29] FileCore: Rand : 0.896462
[23:10:29] FileCore: Rand : 0.226935
[23:10:29] FileCore: Rand : 0.000073
[23:10:29] FileCore: Rand : 0.894554
[23:10:29] FileCore: Rand : 0.411009
[23:10:29] FileCore: Rand : 0.356228
[23:10:29] FileCore: Rand : 0.119835
[23:10:29] FileCore: Rand : 0.983813
[23:10:29] FileCore: Rand : 0.386173
[23:10:29] FileCore: Rand : 0.339684
[23:10:29] FileCore: Rand : 0.664199
[23:10:29] FileCore: Rand : 0.780453
[23:10:29] FileCore: Rand : 0.977061
[23:10:29] FileCore: Rand : 0.451657
[23:10:29] FileCore: Rand : 0.890780
[23:10:29] FileCore: Rand : 0.371246
[23:10:29] FileCore: Rand : 0.794638
[23:10:29] FileCore: Rand : 0.011577
[23:10:29] FileCore: Rand : 0.192073
[23:10:29] FileCore: Rand : 0.742166
[23:10:29] FileCore: Rand : 0.582010
[23:10:29] FileCore: Rand : 0.768983
[23:10:29] FileCore: Rand : 0.486233
[23:10:29] FileCore: Rand : 0.824279
[23:10:29] FileCore: Rand : 0.706485
[23:10:29] FileCore: Rand : 0.733487
[23:10:29] FileCore: Rand : 0.032855
[23:10:29] FileCore: Rand : 0.040702
[23:10:29] FileCore: Rand : 0.979110
[23:10:29] FileCore: Rand : 0.362437
[23:10:29] FileCore: Rand : 0.083134
[23:10:29] FileCore: Rand : 0.207969
[23:10:29] FileCore: Rand : 0.487711
[23:10:29] FileCore: Rand : 0.090053
[23:10:29] FileCore: Rand : 0.997036
[23:10:29] FileCore: Rand : 0.753011
[23:10:29] FileCore: Rand : 0.332006
[23:10:29] FileCore: Rand : 0.408995
[23:10:29] FileCore: Rand : 0.070778
[23:10:29] FileCore: Rand : 0.398046
[23:10:29] FileCore: Rand : 0.701844
[23:10:29] FileCore: Rand : 0.063595
[23:10:29] FileCore: Rand : 0.382886
[23:10:29] FileCore: Rand : 0.564728
[23:10:29] FileCore: Rand : 0.832668
[23:10:29] FileCore: Rand : 0.343032
[23:10:29] FileCore: Rand : 0.060899
[23:10:29] FileCore: Rand : 0.903312
[23:10:29] FileCore: Rand : 0.555889
[23:10:29] FileCore: Rand : 0.398475
[23:10:29] FileCore: Rand : 0.971620
[23:10:29] FileCore: Rand : 0.004885
[23:10:29] FileCore: Rand : 0.313571
[23:10:29] FileCore: Rand : 0.585656
[23:10:29] FileCore: Rand : 0.942689
[23:10:29] FileCore: Rand : 0.085277
[23:10:29] FileCore: Rand : 0.123981
[23:10:29] FileCore: Rand : 0.330848
[23:10:29] FileCore: Rand : 0.418850
[23:10:29] FileCore: Rand : 0.970871
[23:10:29] FileCore: Rand : 0.089513
[23:10:29] FileCore: Rand : 0.121213
[23:10:29] FileCore: Rand : 0.266079
[23:10:29] FileCore: Rand : 0.245687
[23:10:29] FileCore: Rand : 0.561817
[23:10:29] FileCore: Rand : 0.943021
[23:10:29] FileCore: Rand : 0.449333
[23:10:29] FileCore: Rand : 0.604674
[23:10:29] FileCore: Rand : 0.942538
[23:10:29] FileCore: Rand : 0.075025
[23:10:29] FileCore: Rand : 0.196466
[23:10:29] FileCore: Rand : 0.853657
[23:10:29] FileCore: Rand : 0.915672
[23:10:29] FileCore: Rand : 0.461334
[23:10:29] FileCore: Rand : 0.249917
[23:10:29] FileCore: Rand : 0.310121
[23:10:29] FileCore: Rand : 0.292830
[23:10:29] FileCore: Rand : 0.852976
[23:10:29] FileCore: Rand : 0.322217
[23:10:29] FileCore: Rand : 0.915823
[23:10:29] FileCore: Rand : 0.130649
[23:10:29] FileCore: Rand : 0.010071
[23:10:29] FileCore: Rand : 0.592936
[23:10:29] FileCore: Rand : 0.348980
[23:10:29] FileCore: Rand : 0.004733
[23:10:29] FileCore: Rand : 0.872807
[23:10:29] FileCore: Rand : 0.554680
[23:10:29] FileCore: Rand : 0.945494
[23:10:29] FileCore: Rand : 0.575809
[23:10:29] FileCore: Rand : 0.925993
[23:10:29] FileCore: Rand : 0.813057
[23:10:29] FileCore: Rand : 0.326105
[23:10:29] FileCore: Rand : 0.770972
[23:10:29] FileCore: Rand : 0.195478
[23:10:29] FileCore: Rand : 0.587104
[23:10:29] FileCore: Rand : 0.458990
[23:10:29] FileCore: Rand : 0.711348
[23:10:29] FileCore: Rand : 0.341624
[23:10:29] FileCore: Rand : 0.289287
[23:10:29] FileCore: Rand : 0.074182
[23:10:29] FileCore: Rand : 0.657225
[23:10:29] FileCore: Rand : 0.342061
[23:10:29] FileCore: Rand : 0.706252
[23:10:29] FileCore: Rand : 0.462376
[23:10:29] FileCore: Rand : 0.401872
[23:10:29] FileCore: Rand : 0.975692
[23:10:29] FileCore: Rand : 0.888166
[23:10:29] FileCore: Rand : 0.074530
[23:10:29] FileCore: Rand : 0.060729
[23:10:29] FileCore: Rand : 0.424076
[23:10:29] FileCore: Rand : 0.120969
[23:10:29] FileCore: Rand : 0.415613
[23:10:29] FileCore: Rand : 0.424835
[23:10:29] FileCore: Rand : 0.662906
[23:10:29] FileCore: Rand : 0.283272
[23:10:29] FileCore: Rand : 0.204718
[23:10:29] FileCore: Rand : 0.461975
[23:10:29] FileCore: Rand : 0.649162
[23:10:29] FileCore: Rand : 0.241528
[23:10:29] FileCore: Rand : 0.964493
[23:10:29] FileCore: Rand : 0.912169
[23:10:29] FileCore: Rand : 0.628958
[23:10:29] FileCore: Rand : 0.482418
[23:10:29] FileCore: Rand : 0.911939
[23:10:29] FileCore: Rand : 0.319086
[23:10:29] FileCore: Rand : 0.860029
[23:10:29] FileCore: Rand : 0.791503
[23:10:29] FileCore: Rand : 0.627553
[23:10:29] FileCore: Rand : 0.779856
[23:10:29] FileCore: Rand : 0.529831
[23:10:29] FileCore: Rand : 0.694767
[23:10:29] FileCore: Rand : 0.843116
[23:10:29] FileCore: Rand : 0.693029
[23:10:29] FileCore: Rand : 0.092766
[23:10:29] FileCore: Rand : 0.566263
[23:10:29] FileCore: Rand : 0.629562
